"Gravelly"|"171244524"|"50959358"
"Gravelly"|"171244708"|"50959448"
"Gravelly"|"171244623"|"50959407"
"Very gravelly"|"171240224"|"50958076"
"Gravelly"|"171244801"|"50959494"
"Channery"|"171241559"|"50958578"
"Gravelly"|"171244339"|"50959266"
"Gravelly"|"171244545"|"50959367"
"Gravelly"|"171243176"|"50959008"
"Gravelly"|"171241621"|"50958607"
"Gravelly"|"171244788"|"50959487"
"Channery"|"171243383"|"50959066"
"Very channery"|"171243384"|"50959067"
"Gravelly"|"171244582"|"50959386"
"Very gravelly"|"171244649"|"50959419"
"Gravelly"|"171244479"|"50959335"
"Very channery"|"171241402"|"50958508"
"Gravelly"|"171244777"|"50959481"
"Gravelly"|"171244686"|"50959437"
"Gravelly"|"171241643"|"50958616"
"Gravelly"|"171244819"|"50959503"
"Gravelly"|"171244790"|"50959488"
"Gravelly"|"171244769"|"50959478"
"Gravelly"|"171244681"|"50959435"
"Gravelly"|"171244509"|"50959350"
"Gravelly"|"171241452"|"50958530"
"Gravelly"|"171244383"|"50959288"
"Gravelly"|"171244468"|"50959331"
"Gravelly"|"171244405"|"50959298"
"Gravelly"|"171242091"|"50958795"
"Gravelly"|"171243363"|"50959054"
"Gravelly"|"171244457"|"50959324"
"Channery"|"171244749"|"50959469"
"Gravelly"|"171244530"|"50959360"
"Gravelly"|"171244716"|"50959452"
"Very channery"|"171241526"|"50958565"
"Channery"|"171243352"|"50959048"
"Very channery"|"171241400"|"50958506"
"Gravelly"|"171243321"|"50959033"
"Gravelly"|"171241549"|"50958574"
"Gravelly"|"171244808"|"50959497"
"Gravelly"|"171241382"|"50958499"
"Gravelly"|"171241411"|"50958511"
"Gravelly"|"171240225"|"50958077"
"Gravelly"|"171244727"|"50959458"
"Gravelly"|"171244895"|"50959539"
"Very channery"|"171243394"|"50959070"
"Gravelly"|"171244519"|"50959356"
"Gravelly"|"171243196"|"50959013"
"Gravelly"|"171243373"|"50959059"
"Gravelly"|"171244697"|"50959442"
"Gravelly"|"171244361"|"50959277"
"Gravelly"|"171244541"|"50959365"
"Gravelly"|"171244812"|"50959499"
"Gravelly"|"171244447"|"50959320"
"Gravelly"|"171244666"|"50959427"
"Gravelly"|"171244739"|"50959463"
"Gravelly"|"171242051"|"50958790"
"Channery"|"171241571"|"50958584"
"Gravelly"|"171244838"|"50959512"
"Channery"|"171243378"|"50959062"
"Gravelly"|"171244864"|"50959525"
"Gravelly"|"171244437"|"50959315"
"Channery"|"171243341"|"50959044"
"Gravelly"|"171244618"|"50959403"
"Gravelly"|"171244375"|"50959285"
"Channery"|"171241431"|"50958521"
"Gravelly"|"171241408"|"50958510"
"Gravelly"|"171244552"|"50959371"
"Gravelly"|"171244839"|"50959513"
"Channery"|"171243319"|"50959032"
"Gravelly"|"171243193"|"50959012"
"Channery"|"171241419"|"50958515"
"Channery"|"171243400"|"50959075"
"Gravelly"|"171241534"|"50958568"
"Gravelly"|"171244385"|"50959289"
"Gravelly"|"171244343"|"50959268"
"Gravelly"|"171244583"|"50959387"
"Gravelly"|"171244827"|"50959507"
"Gravelly"|"171243330"|"50959037"
"Gravelly"|"171244458"|"50959325"
"Gravelly"|"171244565"|"50959378"
"Gravelly"|"171244875"|"50959531"
"Channery"|"171241523"|"50958562"
"Gravelly"|"171244333"|"50959264"
"Gravelly"|"171244690"|"50959439"
"Gravelly"|"171244533"|"50959362"
"Gravelly"|"171241637"|"50958613"
"Gravelly"|"171244677"|"50959433"
"Gravelly"|"171241641"|"50958615"
"Channery"|"171241441"|"50958524"
"Very gravelly"|"171242092"|"50958796"
"Gravelly"|"171244780"|"50959482"
"Gravelly"|"171244354"|"50959274"
"Gravelly"|"171244828"|"50959508"
"Gravelly"|"171244427"|"50959309"
"Gravelly"|"171244659"|"50959423"
"Gravelly"|"171244670"|"50959429"
"Very channery"|"171243393"|"50959069"
"Gravelly"|"171244332"|"50959263"
"Gravelly"|"171244500"|"50959345"
"Gravelly"|"171244572"|"50959381"
"Gravelly"|"171242053"|"50958792"
"Gravelly"|"171244791"|"50959489"
"Channery"|"171244635"|"50959413"
"Gravelly"|"171242095"|"50958799"
"Gravelly"|"171244701"|"50959445"
"Gravelly"|"171241545"|"50958573"
"Channery"|"171241430"|"50958520"
"Gravelly"|"171240218"|"50958070"
"Gravelly"|"171244513"|"50959352"
"Channery"|"171243382"|"50959065"
"Channery"|"171243411"|"50959079"
"Gravelly"|"171240229"|"50958080"
"Gravelly"|"171244416"|"50959302"
"Gravelly"|"171244854"|"50959519"
"Gravelly"|"171241508"|"50958556"
"Gravelly"|"171244490"|"50959341"
"Gravelly"|"171244386"|"50959290"
"Gravelly"|"171244648"|"50959418"
"Gravelly"|"171243349"|"50959047"
"Gravelly"|"171244563"|"50959377"
"Gravelly"|"171243312"|"50959029"
"Gravelly"|"171244511"|"50959351"
"Gravelly"|"171244408"|"50959299"
"Gravelly"|"171241449"|"50958529"
"Gravelly"|"171241645"|"50958617"
"Gravelly"|"171240227"|"50958079"
"Gravelly"|"171242094"|"50958798"
"Gravelly"|"171244842"|"50959514"
"Gravelly"|"171244373"|"50959284"
"Gravelly"|"171244627"|"50959408"
"Very channery"|"171241368"|"50958495"
"Channery"|"171241353"|"50958489"
"Channery"|"171243360"|"50959053"
"Gravelly"|"171244637"|"50959414"
"Gravelly"|"171244321"|"50959258"
"Channery"|"171244868"|"50959528"
"Gravelly"|"171243371"|"50959058"
"Gravelly"|"171241530"|"50958566"
"Gravelly"|"171243359"|"50959052"
"Gravelly"|"171244717"|"50959453"
"Gravelly"|"171242093"|"50958797"
"Gravelly"|"171244480"|"50959336"
"Gravelly"|"171241634"|"50958611"
"Gravelly"|"171244746"|"50959467"
"Channery"|"171243396"|"50959071"
"Gravelly"|"171244772"|"50959479"
"Very channery"|"171241401"|"50958507"
"Gravelly"|"171244798"|"50959492"
"Gravelly"|"171244724"|"50959456"
"Gravelly"|"171240226"|"50958078"
"Gravelly"|"171244323"|"50959259"
"Gravelly"|"171244426"|"50959308"
"Gravelly"|"171241504"|"50958555"
"Gravelly"|"171244554"|"50959372"
"Very channery"|"171243397"|"50959072"
"Gravelly"|"171241619"|"50958605"
"Channery"|"171243323"|"50959034"
"Gravelly"|"171244700"|"50959444"
"Gravelly"|"171244521"|"50959357"
"Gravelly"|"171244820"|"50959504"
"Gravelly"|"171243186"|"50959010"
"Gravelly"|"171242010"|"50958777"
"Gravelly"|"171244710"|"50959450"
"Very channery"|"171243381"|"50959064"
"Gravelly"|"171243334"|"50959039"
"Gravelly"|"171244491"|"50959342"
"Gravelly"|"171244783"|"50959484"
"Channery"|"171244750"|"50959470"
"Gravelly"|"171244616"|"50959402"
"Gravelly"|"171244439"|"50959316"
"Gravelly"|"171244835"|"50959511"
"Very gravelly"|"171244531"|"50959361"
"Gravelly"|"171241630"|"50958609"
"Gravelly"|"171243175"|"50959007"
"Gravelly"|"171241416"|"50958513"
"Very gravelly"|"171244787"|"50959486"
"Gravelly"|"171244312"|"50959253"
"Very gravelly"|"171242009"|"50958776"
"Gravelly"|"171244890"|"50959537"
"Very channery"|"171241442"|"50958525"
"Gravelly"|"171244356"|"50959276"
"Gravelly"|"171241625"|"50958608"
"Gravelly"|"171244599"|"50959395"
"Gravelly"|"171244536"|"50959363"
"Cobbly"|"171240223"|"50958075"
"Gravelly"|"171241542"|"50958571"
"Channery"|"171241513"|"50958559"
"Very channery"|"171241385"|"50958500"
"Very channery"|"171243401"|"50959076"
"Gravelly"|"171243366"|"50959056"
"Gravelly"|"171244362"|"50959278"
"Gravelly"|"171244702"|"50959446"
"Gravelly"|"171242008"|"50958775"
"Gravelly"|"171244805"|"50959496"
"Gravelly"|"171244665"|"50959426"
"Gravelly"|"171244367"|"50959281"
"Gravelly"|"171241396"|"50958504"
"Gravelly"|"171244826"|"50959506"
"Very gravelly"|"171244669"|"50959428"
"Gravelly"|"171244436"|"50959314"
"Very gravelly"|"171242052"|"50958791"
"Gravelly"|"171241500"|"50958552"
"Gravelly"|"171241531"|"50958567"
"Gravelly"|"171243379"|"50959063"
"Gravelly"|"171241407"|"50958509"
"Gravelly"|"171244562"|"50959376"
"Gravelly"|"171244632"|"50959411"
"Gravelly"|"171241418"|"50958514"
"Gravelly"|"171244591"|"50959391"
"Very channery"|"171243355"|"50959051"
"Gravelly"|"171241614"|"50958604"
"Gravelly"|"171244319"|"50959257"
"Gravelly"|"171244815"|"50959500"
"Very channery"|"171243417"|"50959081"
"Gravelly"|"171244393"|"50959293"
"Gravelly"|"171244720"|"50959454"
"Channery"|"171243335"|"50959040"
"Gravelly"|"171244654"|"50959421"
"Gravelly"|"171244741"|"50959465"
"Gravelly"|"171242045"|"50958784"
"Gravelly"|"171244584"|"50959388"
"Very gravelly"|"171244551"|"50959370"
"Gravelly"|"171241544"|"50958572"
"Gravelly"|"171241520"|"50958561"
"Gravelly"|"171244451"|"50959322"
"Gravelly"|"171244816"|"50959501"
"Gravelly"|"171244857"|"50959521"
"Channery"|"171241555"|"50958576"
"Gravelly"|"171243314"|"50959030"
"Gravelly"|"171244547"|"50959368"
"Channery"|"171241365"|"50958492"
"Gravelly"|"171241566"|"50958581"
"Gravelly"|"171244878"|"50959532"
"Channery"|"171244514"|"50959353"
"Very gravelly"|"171240219"|"50958071"
"Gravelly"|"171241438"|"50958523"
"Gravelly"|"171244628"|"50959409"
"Gravelly"|"171240230"|"50958081"
"Very gravelly"|"171244403"|"50959297"
"Gravelly"|"171244721"|"50959455"
"Gravelly"|"171244680"|"50959434"
"Channery"|"171241386"|"50958501"
"Gravelly"|"171244340"|"50959267"
"Gravelly"|"171244709"|"50959449"
"Gravelly"|"171244329"|"50959262"
"Gravelly"|"171243338"|"50959042"
"Gravelly"|"171244606"|"50959398"
"Gravelly"|"171241649"|"50958620"
"Gravelly"|"171244366"|"50959280"
"Gravelly"|"171244847"|"50959517"
"Gravelly"|"171243390"|"50959068"
"Gravelly"|"171243327"|"50959035"
"Gravelly"|"171244804"|"50959495"
"Gravelly"|"171241426"|"50958518"
"Gravelly"|"171244751"|"50959471"
"Gravelly"|"171244795"|"50959491"
"Gravelly"|"171244344"|"50959269"
"Gravelly"|"171244639"|"50959415"
"Channery"|"171244867"|"50959527"
"Channery"|"171241501"|"50958553"
"Gravelly"|"171244466"|"50959330"
"Gravelly"|"171244326"|"50959260"
"Channery"|"171243337"|"50959041"
"Gravelly"|"171244396"|"50959294"
"Gravelly"|"171244429"|"50959310"
"Gravelly"|"171244503"|"50959347"
"Gravelly"|"171244363"|"50959279"
"Gravelly"|"171244576"|"50959383"
"Gravelly"|"171244880"|"50959533"
"Very gravelly"|"171244433"|"50959312"
"Gravelly"|"171244834"|"50959510"
"Gravelly"|"171244592"|"50959392"
"Very channery"|"171241367"|"50958494"
"Gravelly"|"171244418"|"50959303"
"Gravelly"|"171244845"|"50959516"
"Gravelly"|"171241448"|"50958528"
"Channery"|"171241512"|"50958558"
"Gravelly"|"171244740"|"50959464"
"Very gravelly"|"171242012"|"50958778"
"Gravelly"|"171244698"|"50959443"
"Very gravelly"|"171244315"|"50959254"
"Very channery"|"171241511"|"50958557"
"Gravelly"|"171244355"|"50959275"
"Gravelly"|"171242048"|"50958787"
"Very gravelly"|"171242007"|"50958774"
"Gravelly"|"171244488"|"50959340"
"Gravelly"|"171244793"|"50959490"
"Gravelly"|"171244602"|"50959396"
"Gravelly"|"171244462"|"50959327"
"Gravelly"|"171244481"|"50959337"
"Gravelly"|"171244687"|"50959438"
"Gravelly"|"171244348"|"50959272"
"Channery"|"171243410"|"50959078"
"Gravelly"|"171244444"|"50959318"
"Gravelly"|"171244869"|"50959529"
"Channery"|"171241387"|"50958502"
"Channery"|"171243368"|"50959057"
"Gravelly"|"171243180"|"50959009"
"Gravelly"|"171241374"|"50958497"
"Gravelly"|"171242049"|"50958788"
"Gravelly"|"171241574"|"50958586"
"Gravelly"|"171244311"|"50959252"
"Gravelly"|"171244555"|"50959373"
"Very channery"|"171241354"|"50958490"
"Gravelly"|"171244603"|"50959397"
"Gravelly"|"171244762"|"50959475"
"Channery"|"171243399"|"50959074"
"Channery"|"171241648"|"50958619"
"Very gravelly"|"171242096"|"50958800"
"Gravelly"|"171244473"|"50959333"
"Gravelly"|"171242044"|"50958783"
"Channery"|"171241563"|"50958580"
"Gravelly"|"171244887"|"50959536"
"Gravelly"|"171244784"|"50959485"
"Gravelly"|"171244858"|"50959522"
"Gravelly"|"171244370"|"50959282"
"Gravelly"|"171244544"|"50959366"
"Channery"|"171241639"|"50958614"
"Gravelly"|"171244391"|"50959292"
"Very gravelly"|"171244885"|"50959535"
"Gravelly"|"171244380"|"50959286"
"Channery"|"171241352"|"50958488"
"Very gravelly"|"171242055"|"50958793"
"Gravelly"|"171244557"|"50959374"
"Gravelly"|"171243332"|"50959038"
"Gravelly"|"171244644"|"50959417"
"Gravelly"|"171244760"|"50959474"
"Gravelly"|"171244734"|"50959460"
"Gravelly"|"171244818"|"50959502"
"Gravelly"|"171241362"|"50958491"
"Very gravelly"|"171242101"|"50958804"
"Gravelly"|"171244327"|"50959261"
"Gravelly"|"171244504"|"50959348"
"Very channery"|"171243354"|"50959050"
"Gravelly"|"171244609"|"50959400"
"Gravelly"|"171244781"|"50959483"
"Gravelly"|"171241373"|"50958496"
"Gravelly"|"171244484"|"50959338"
"Gravelly"|"171244729"|"50959459"
"Gravelly"|"171244464"|"50959328"
"Gravelly"|"171242005"|"50958772"
"Gravelly"|"171244844"|"50959515"
"Gravelly"|"171244675"|"50959432"
"Gravelly"|"171244766"|"50959476"
"Gravelly"|"171242090"|"50958794"
"Gravelly"|"171242097"|"50958801"
"Gravelly"|"171244683"|"50959436"
"Gravelly"|"171244651"|"50959420"
"Gravelly"|"171244633"|"50959412"
"Gravelly"|"171244526"|"50959359"
"Very gravelly"|"171242016"|"50958781"
"Gravelly"|"171240231"|"50958082"
"Gravelly"|"171244474"|"50959334"
"Very channery"|"171243343"|"50959046"
"Very channery"|"171241388"|"50958503"
"Gravelly"|"171244622"|"50959406"
"Gravelly"|"171244485"|"50959339"
"Gravelly"|"171241554"|"50958575"
"Gravelly"|"171244318"|"50959256"
"Channery"|"171241399"|"50958505"
"Gravelly"|"171244744"|"50959466"
"Gravelly"|"171243406"|"50959077"
"Gravelly"|"171244598"|"50959394"
"Very channery"|"171243398"|"50959073"
"Very channery"|"171241351"|"50958487"
"Gravelly"|"171244548"|"50959369"
"Very cobbly"|"171240220"|"50958072"
"Gravelly"|"171244672"|"50959430"
"Gravelly"|"171244755"|"50959472"
"Very channery"|"171243419"|"50959083"
"Gravelly"|"171244559"|"50959375"
"Gravelly"|"171242014"|"50958779"
"Gravelly"|"171241558"|"50958577"
"Gravelly"|"171244662"|"50959424"
"Gravelly"|"171244748"|"50959468"
"Gravelly"|"171244855"|"50959520"
"Gravelly"|"171241540"|"50958570"
"Gravelly"|"171244441"|"50959317"
"Gravelly"|"171243188"|"50959011"
"Gravelly"|"171244569"|"50959380"
"Gravelly"|"171242047"|"50958786"
"Gravelly"|"171244892"|"50959538"
"Gravelly"|"171244859"|"50959523"
"Gravelly"|"171244673"|"50959431"
"Gravelly"|"171241377"|"50958498"
"Gravelly"|"171244454"|"50959323"
"Gravelly"|"171244579"|"50959384"
"Very gravelly"|"171240222"|"50958074"
"Gravelly"|"171244308"|"50959250"
"Gravelly"|"171244811"|"50959498"
"Gravelly"|"171241414"|"50958512"
"Gravelly"|"171244347"|"50959271"
"Gravelly"|"171244430"|"50959311"
"Gravelly"|"171244833"|"50959509"
"Channery"|"171244516"|"50959354"
"Gravelly"|"171241620"|"50958606"
"Very gravelly"|"171242046"|"50958785"
"Channery"|"171241646"|"50958618"
"Gravelly"|"171244316"|"50959255"
"Gravelly"|"171243318"|"50959031"
"Very channery"|"171241366"|"50958493"
"Very channery"|"171241525"|"50958564"
"Gravelly"|"171244694"|"50959441"
"Gravelly"|"171244737"|"50959462"
"Channery"|"171243376"|"50959061"
"Gravelly"|"171244774"|"50959480"
"Gravelly"|"171244505"|"50959349"
"Gravelly"|"171244642"|"50959416"
"Channery"|"171241573"|"50958585"
"Gravelly"|"171242015"|"50958780"
"Channery"|"171241635"|"50958612"
"Gravelly"|"171244410"|"50959300"
"Channery"|"171244423"|"50959306"
"Gravelly"|"171244590"|"50959390"
"Gravelly"|"171244621"|"50959405"
"Gravelly"|"171244402"|"50959296"
"Very channery"|"171241524"|"50958563"
"Channery"|"171241503"|"50958554"
"Gravelly"|"171241561"|"50958579"
"Gravelly"|"171244336"|"50959265"
"Gravelly"|"171244517"|"50959355"
"Gravelly"|"171244822"|"50959505"
"Gravelly"|"171244663"|"50959425"
"Channery"|"171244421"|"50959305"
"Channery"|"171243328"|"50959036"
"Gravelly"|"171242099"|"50958803"
"Gravelly"|"171244465"|"50959329"
"Gravelly"|"171244580"|"50959385"
"Gravelly"|"171244715"|"50959451"
"Gravelly"|"171244382"|"50959287"
"Very channery"|"171241429"|"50958519"
"Very channery"|"171241514"|"50958560"
"Gravelly"|"171244434"|"50959313"
"Gravelly"|"171244568"|"50959379"
"Gravelly"|"171244866"|"50959526"
"Channery"|"171241421"|"50958516"
"Gravelly"|"171244611"|"50959401"
"Gravelly"|"171244726"|"50959457"
